Country,Province,City,Pop.,ABBR,Rent,Total COL,Sal,QOL,Prov. ABBR,Lat,Long,Snow Days/Y,Snow Fall/Y,Total Temps Ave,Summer Temps Ave,Spring Temps Ave,Winter Temps Ave,Fall Temps Ave,Highest 3 Year,Lowest 3 Year,Most Days,Sunny Days/Y,Hours Rained/Y,Winter Daylight,Cluster,Ben Score
France,Grand Est,Strasbourg,"291,313",FR,0.04344794598169031,0.2639945006499056,0.3839424782738786,0.470631119786658,GES,48.584614,7.7507127,-0.2890911960364459,-0.5254910475339882,-0.18423392122726265,-0.1727959064745714,-0.056757019430972735,-0.15345668744224078,-0.293070597114215,17.5,-3.3,Overcast,-0.4769439074431112,0.3866213922763024,0.03866018087395532,0,1
France,Provence-Alpes-Côte d'Azur,Toulon,"180,452",FR,-0.14691358235242394,-0.0014648854441325994,-0.06702361151608309,0.39625852742296364,PAC,43.1257311,5.9304919,-1.1086701966676131,-0.879334615012828,1.3453353497272023,1.2892575222843798,1.195936165461809,1.2943554512382593,1.2501649247870084,21.1,2.8,Overcast,1.721638963059435,-1.1888685399580372,0.8080167569952126,1,6
France,Occitania,Toulouse,"504,078",FR,0.07805913295152926,0.33316349561807046,0.4668696926835914,0.9912392663325185,OCC,43.6044638,1.4442433,-0.814858856818704,-0.8086846409692341,0.6620882687770225,0.5563812425001244,0.5982203189444019,0.6152223379265469,0.7095717593100924,19.0,-2.0,Overcast,-0.037227333342601816,-0.2800992782184505,0.7456664863707795,5,5
France,Centre-Val de Loire,Tours,"137,658",FR,-0.6545443245767286,-0.36039588636001524,0.12963235408409288,-0.7193303580324517,CVL,47.3900474,0.6889268,-0.9540326493787136,-0.8092783382301045,0.1798631251548539,-0.13457155477582203,0.17895638198435845,0.4126867688693241,0.165577946891259,19.0,-1.3,Overcast,-0.25708562039285654,0.03949182579044728,0.2218615970595274,5,-2
France,Auvergne-Rhône-Alpes,Villeurbanne,"156,928",FR,0.1299759134062877,0.2976442819857696,0.5687516989583813,-0.049977026759202514,ARA,45.7733573,4.8868454,-0.6756850642586946,-0.7374409696647697,0.30618727062316764,0.5005579957377274,0.32956194961079155,0.1488297179413943,0.20759239136724467,17.0,-1.5,Overcast,-0.3792291131985535,-0.3801073787926634,0.45492347206574385,5,0
Denmark,Capital,Copenhagen,"659,350",DK,1.9211048390954537,2.0979075834544934,1.813449698098451,1.5862200052420734,,55.6867243,12.5700724,0.3294589931191517,-0.1265264882289877,-0.9148197433677142,-1.266841867119159,-1.0685074429213945,-0.5047451165696345,-0.7020258164522705,12.4,-7.1,Overcast,-0.6235160988099476,0.07500194845810242,-1.31624236971494,2,2
Denmark,Central,Aarhus,"343,533",DK,1.015445446718001,1.1388888153823695,1.4817408404595998,1.0656118586962129,,56.1496278,10.2134046,0.36038650257693183,0.1317318202496958,-0.9161031103500761,-1.4321818048190331,-1.0550418409547953,-0.3797118102065736,-0.70553616168264,11.5,-6.8,Overcast,-0.6479447973710871,0.48228131456467993,-1.4162160804721822,2,0
Denmark,North Jutland,Aalborg,"204,901",DK,0.3261059729020418,0.7238748455733802,0.9691716771081372,0.6937488968777411,,57.0462626,9.9215263,0.49956029513694133,0.33655737525003043,-1.0029053862479513,-1.4751141411844915,-1.1219776487887656,-0.4862659293792116,-0.8066779836326635,10.7,-7.0,Overcast,-0.8189456872990629,0.6830222120940781,-1.6430980320565398,0,0
Denmark,Southern,Odense,"199,682",DK,0.19054549060350587,0.60983947549073,1.0884289092592478,1.0656118586962129,,55.3997225,10.3852104,0.19028520055914222,-0.15324286496816178,-0.8628433805820924,-1.3599927065961728,-1.024711553030028,-0.3408227744774746,-0.6477251636699918,12.2,-6.3,Overcast,-0.6968021944933658,0.2155930463667787,-1.251145469669004,0,3
Denmark,Southern,Esbjerg,"105,229",DK,0.0030682278502115246,0.33316349561807046,2.2975866736522974,0.9168666739688242,,55.4664892,8.4520751,0.1593576911013626,-0.00541224701139832,-0.8631933897590993,-1.5048192825339608,-1.047459268973603,-0.22866054376943484,-0.6220557641729133,10.4,-7.4,Overcast,-0.8433743858602023,1.4171396460192782,-1.2673074417080976,0,0
Denmark,Capital,Frederiksberg,"104,899",DK,2.4143142534156588,2.1278185001974834,2.2107105442706936,0.39625852742296364,,55.678016,12.5326186,0.3294589931191517,-0.1265264882289877,-0.9189323511975539,-1.2711014722937997,-1.0732138669097204,-0.5076870767193535,-0.7058652565479872,12.4,-7.1,Overcast,-0.6235160988099476,0.07500194845810242,-1.31624236971494,2,-5
Finland,Uusimaa,Helsinki,"674,963",FI,0.5395416258827154,0.8752988615847682,0.8980912076140977,1.4374748205146846,,60.1698897,24.9384719,2.973761051759332,2.6341657748190075,-1.8232977297222606,-1.571964111471062,-2.7273911648066487,-1.5274440136157286,-1.207954322779285,6.6,-9.0,Overcast,-0.6968021944933658,0.49967402770802133,-2.542989342361751,3,0
Finland,Uusimaa,Espoo,"314,152",FI,0.45589792403893786,0.8566045386203993,1.1737254726520954,1.4374748205146846,,60.2049651,24.6559808,2.7727322402837635,3.2872327617765964,-1.8033763740642468,-1.2261514282140378,-2.2464207799996623,-1.8255932875388217,-1.519278065397687,7.0,-11.1,Overcast,-0.6479447973710871,0.6330181618069717,-2.566248389392757,3,0
Finland,Pirkanmaa,Tampere,"255,066",FI,-0.32285378278243865,-0.10615309404459837,0.9067788205522581,-0.27309480385028556,,61.4977929,23.7616372,3.0510798254037828,2.789714457167087,-2.0379408575221483,-1.303160605976623,-2.458602061473361,-2.089266465957394,-1.8334539635157636,6.7,-13.3,Overcast,-0.8189456872990629,0.5098197770416367,-3.0128375650950914,3,-7
Finland,Uusimaa,Vantaa,"247,447",FI,0.5453101570443551,0.7519163300199335,0.13753018402787504,0.17314075033188056,,60.292997,25.0435254,2.880978523385993,3.2949508261679137,-1.8713948241293834,-1.2444228925157865,-2.2793657479179443,-1.9322393429661382,-1.6023196697536175,6.9,-11.2,Overcast,-0.5990874002488082,0.614900752282658,-2.5896583783871554,3,-6
Finland,North Ostrobothnia,Oulu,"214,651",FI,-0.178640503741443,0.33877179250738115,0.3373452816055639,0.470631119786658,,65.0117869,25.4701983,3.4531374483549224,2.432308706123025,-2.693245539174557,-1.5594094856931735,-3.5817378526875006,-2.678945603466711,-2.4012523045280423,6.2,-16.5,Overcast,-0.7456595916156448,0.2460302943676261,-4.664767042715294,3,-4
Finland,Southwest Finland,Turku,"201,889",FI,-0.22767301861538153,0.12378707841713894,0.611399980654805,0.7681214892414354,,60.4515944,22.2669983,2.2160370700437255,1.9104488138178233,-1.803784718104089,-1.2823109595954865,-2.2007946141128345,-1.7642718056681148,-1.577308459987234,7.2,-11.5,Overcast,-0.6479447973710871,0.3902448741811648,-2.63694204638906,3,0
Finland,Central Finland,Jyväskylä,"147,821",FI,-0.29977965813587937,0.039662625077478954,0.7432937407159672,0.6193763045140467,,62.241672,25.7495806,3.468601203083811,3.2100521178634276,-2.2870890566886986,-1.3330899370721248,-2.776808616684072,-2.4036884569586205,-2.099033519850912,6.7,-14.9,Overcast,-0.8678030844213419,0.5888116825676458,-3.3157770887784954,3,-3
Finland,Northern Savonia,Kuopio,"124,011",FI,-0.15268211351406377,0.08452900019196428,0.3033846128473005,-0.7193303580324517,,62.8924641,27.6783597,3.6541662598304905,3.1578067589068204,-2.3544949906940715,-1.2419568053094157,-2.9957880661409084,-2.5398460501378066,-2.0955231746205425,5.5,-16.4,Overcast,-0.7945169887379236,0.7221558166665962,-3.584199401330485,3,-11
Finland,Päijänne Tavastia,Lahti,"120,693",FI,-0.01135310005388804,0.26025563605703184,0.29390721691476196,0.5450037121503524,,60.9826257,25.66137,3.0820073348615638,2.8544274586019758,-2.1117344590079092,-1.318853888198984,-2.4423910455135713,-2.2400419236304963,-1.9293302676202326,6.4,-13.4,Overcast,-0.8922317829824812,0.48807888561246004,-2.8325342981732917,3,-4
Croatia,Grad Zagreb,Zagreb,"768,624",HR,-0.0892282707360257,-0.07811160959804504,-0.2723671900544194,0.2475133426955749,,45.8130967,15.9772795,-0.25816368657866595,-0.1384004334463985,0.1843257421617,0.6025643301830729,0.32642433361857304,-0.16430516549433014,0.025712629118721277,17.3,-2.4,Overcast,-0.23265692183171707,-0.49678349612924527,0.45492347206574385,5,2
Croatia,Split-Dalmatia,Split,"159,008",HR,0.3578328942910608,0.2696027975392163,-0.5724847279181418,-0.4218399885776743,,43.5116383,16.4399659,-0.9849601588364935,-0.7926548149257295,1.3005925099330697,1.3988863080948706,1.1687434935292589,1.096324758660295,1.2337101815196512,20.3,1.2,Overcast,1.5262093745703207,-0.4264879471749069,0.7635978513048047,1,-1
Croatia,Primorje-Gorski Kotar,Rijeka,"106,579",HR,-0.29401112697423953,-0.3043129174669086,-0.627769537524617,-0.27309480385028556,,45.3267976,14.442208,-0.11898989401865642,0.973000838903246,0.7827539325503807,0.9878344087420325,0.7443809305818606,0.6106255251926109,0.6240070943198349,18.9,-1.9,Overcast,-0.23265692183171707,1.6193299363106217,0.5227854069755017,5,-4
Estonia,Harju,Tallinn,"437,817",EE,0.0636378050474297,0.22847528701760472,-0.2794752370038234,0.7681214892414354,,59.4372419,24.7572802,2.6954134666393137,2.592013269297199,-1.6377928659082521,-1.2499155412936125,-1.9207623868074355,-1.6195641408038075,-1.392357145662137,7.2,-14.0,Overcast,-0.6479447973710871,0.8033218113355225,-2.3183066677709716,3,-2
Germany,North Rhine-Westphalia,Aachen,"245,900",DE,0.25111506780072407,0.35372725087887624,0.8601816238839433,0.9912392663325185,NW,50.776351,6.083862,0.020183898541353086,0.04327092837998568,-0.37110965431788456,-0.7673471129560153,-0.34110346872567027,-0.07071405823139186,-0.27420249150097914,16.5,-2.3,Overcast,-0.52580130456539,1.241038425442947,-0.3232494265025682,0,1
Germany,Bavaria,Augsburg,"286,400",DE,0.8885377611619248,0.8883848876598264,1.1239691440062676,0.9912392663325185,BY,48.3690341,10.8979522,0.2830677289324819,0.13410660929317778,-0.671621700210293,-0.5932637751608264,-0.6023100000777654,-0.5491503275794568,-0.7847383259428538,16.9,-3.9,Overcast,-0.33037171607627475,0.5438805069473471,0.0717184067506922,2,1
Germany,North Rhine-Westphalia,Bergisch Gladbach,"111,400",DE,0.5135832356553361,0.4621543240722158,0.9383701403273867,0.32188593505926927,NW,50.9929303,7.1277379,0.06657516272802293,-0.11821472657680043,-0.32598763791532565,-0.644827416748584,-0.228280027005521,-0.08900937291245738,-0.29723913207527886,16.2,-2.4,Overcast,-0.42808651032083234,1.4685930890683296,-0.3604082664630335,0,-3
Germany,Berlin,Berlin,"3,520,000",DE,1.246186693183594,1.3893927431049127,0.8822955477265334,1.4374748205146846,BB,52.5173885,13.3951309,0.22121271001692233,-0.16689790196818435,-0.44093648513089245,-0.4153692116830644,-0.32463098476652874,-0.40297168264029015,-0.4986451896677329,16.5,-7.9,Overcast,-0.403657811759693,-0.15762558983408845,-0.6460025099722515,2,4
Germany,North Rhine-Westphalia,Bielefeld,"333,000",DE,0.04633221156251022,0.2471696099819736,0.8696590198164819,0.9912392663325185,NW,52.0191005,8.531007,0.22121271001692233,0.11510829694532071,-0.49477956352722313,-0.824291308448582,-0.4156218485408322,-0.20328613747810792,-0.46288354763334355,16.6,-5.7,Overcast,-0.5746587016876687,1.2743744589676849,-0.5393716200733328,0,1
Germany,North Rhine-Westphalia,Bochum,"364,700",DE,-0.19594609722636247,0.15182856286369228,0.3515613755043718,0.17314075033188056,NW,51.4818111,7.2196635,-0.01074361091642686,-0.28266886783793876,-0.334971206791853,-0.6776712145425253,-0.27521353288910555,-0.05490102242665192,-0.30020098586340316,16.3,-4.1,Overcast,-0.5013726060042506,1.1700181801076366,-0.44871870557819354,0,-1
Germany,North Rhine-Westphalia,Bonn,"318,800",DE,0.9375702760358633,0.8939931845491371,1.3569551273478415,1.3631022281509904,NW,50.7352621,7.1024635,0.004720143812462866,-0.2434848486204833,-0.15185807235406276,-0.44518644790554945,-0.11009649129866675,0.061766084760645296,-0.1167854475765936,17.0,-2.1,Overcast,-0.3792291131985535,0.789552580097044,-0.31095396981301515,2,2
Germany,North Rhine-Westphalia,Bottrop,"117,100",DE,-0.2680527367468603,-0.008942614629880155,0.3649876864088014,0.0987681579681862,NW,51.521581,6.929204,-0.16538115820532626,-0.34678817201195683,-0.27024867647687106,-0.6287978499071724,-0.18304606311772137,-0.001669930967672286,-0.24546153992732783,16.3,-4.1,Overcast,-0.5013726060042506,1.083779310771902,-0.44871870557819354,0,-1
Germany,Lower Saxony,Braunschweig,"251,400",DE,-0.24209434651948109,0.10322332315633317,1.5757250167906076,0.0987681579681862,NI,52.2646577,10.5236066,0.20574895528803244,-0.07368743201150993,-0.45333264348324287,-0.6734116093678836,-0.39614248258914986,-0.23270573897529864,-0.43589776867487756,17.0,-5.6,Overcast,-0.5013726060042506,0.4098116764674239,-0.5922717073544866,0,0
Germany,Bremen,Bremen,"557,500",DE,0.3289902384828617,0.5724508295619922,0.7661974475529355,1.0656118586962129,HB,53.0758196,8.8071646,0.020183898541353086,-0.2731697116640103,-0.5593270892537002,-0.9831297435134784,-0.5229544622746013,-0.1703729583031256,-0.4994130776868768,16.0,-5.0,Overcast,-0.6723734959322265,0.6786740338082428,-0.7560522613465152,0,2
Germany,Bremen,Bremerhaven,"114,000",DE,0.8625793709345456,0.593014584822798,0.640621951446799,-0.27309480385028556,HB,53.5505392,8.5851945,0.1438939363724724,-0.023816862098385023,-0.5851986009208431,-1.1071066730701289,-0.581654028129001,-0.13277103013952885,-0.4710012209785726,15.2,-4.1,Overcast,-0.4769439074431112,1.2881436902061627,-0.8409620277240742,0,-7
Germany,Saxony,Chemnitz,"248,600",DE,-0.507446779954913,-0.17532208901276325,0.3728855163525836,0.8424940816051297,SN,50.8323531,12.918914,0.9480091822747494,0.8548550839900089,-0.6079783648577514,-0.6384380089866221,-0.6084544980625247,-0.4393784394930638,-0.6269921871531211,17.6,-7.4,Overcast,-0.3792291131985535,0.8605728254323548,-0.3355913879949705,0,3
Germany,North Rhine-Westphalia,Cologne,"1,060,600",DE,0.882769230000285,0.9145569398099429,0.7669872305473138,1.4374748205146846,NW,50.938361,6.959974,-0.18084491293421648,-0.2909806294901263,-0.18933822172528972,-0.4998887459377801,-0.10630520530807099,0.026002881690622936,-0.16472359962882846,17.2,-2.0,Overcast,-0.403657811759693,0.7888278837160716,-0.34797773058533804,2,2
Germany,Hesse,Darmstadt,"155,400",DE,0.6751021081812513,0.5874062879334874,1.0055016948495352,1.2143570434236015,HE,49.872775,8.651177,-0.13445364874754664,-0.4269373022294791,-0.24965646989625903,-0.26348065874521426,-0.12094741327175182,-0.19878126099885035,-0.34243482691628746,16.1,-3.0,Overcast,-0.3792291131985535,0.2750181496065282,-0.1667603315106308,0,3
Germany,North Rhine-Westphalia,Dortmund,"586,200",DE,-0.06615414608946639,0.28642768820714826,0.8941422926422066,1.2143570434236015,NW,51.5142273,7.4652789,0.051111407999132705,-0.048158449794077116,-0.33234613796429624,-0.6836122428124187,-0.29704611083495075,-0.04644288699620958,-0.2762867589815105,16.7,-3.5,Overcast,-0.403657811759693,1.3214797237309008,-0.44871870557819354,0,3
Germany,Saxony,Dresden,"543,800",DE,-0.08634400515520578,0.14248140138150783,0.7196002508846208,0.9168666739688242,SN,51.0493286,13.7381437,0.313995238390262,0.08008015855395892,-0.37373472314544076,-0.3228909414441518,-0.3319520887483695,-0.29540626466618636,-0.4586053143838307,17.6,-7.8,Overcast,-0.3792291131985535,0.18298170922301363,-0.3728848303934997,0,4
Germany,North Rhine-Westphalia,Duisburg,"491,200",DE,-0.645891527834269,-0.25944654235242326,0.22282674742072242,0.2475133426955749,NW,51.434999,6.759562,-0.07259862983198659,-0.22329914175088517,-0.19937181813283955,-0.5625497799542065,-0.09741529333012167,0.0468724115026925,-0.17349946270475183,16.5,-2.3,Overcast,-0.5502300031265295,1.1692934837266642,-0.435961003572731,0,0
Germany,North Rhine-Westphalia,Düsseldorf,"612,200",DE,0.8798849644194651,0.9351206950707487,1.296931619775097,1.4374748205146846,NW,51.2254018,6.7763137,-0.14991740347643637,-0.29929239114231376,-0.2149763939410937,-0.5469685926048623,-0.1042134613132589,0.010373718395240162,-0.1981815776057878,16.3,-1.9,Overcast,-0.5013726060042506,1.15117607420235,-0.39797539229900875,2,2
Germany,Thuringia,Erfurt,"210,100",DE,-0.20459889396882222,0.09013729708127495,0.8878240286871809,-0.12434961912289687,TH,50.9777974,11.0287364,0.34492274784804194,0.163197775075834,-0.47666658861708144,-0.5215230564300346,-0.5079200523118927,-0.3265726550022729,-0.46650359115216217,16.9,-6.6,Overcast,-0.5990874002488082,0.07862543036296538,-0.3604082664630335,0,0
Germany,Bavaria,Erlangen,"108,300",DE,0.36071715987188074,0.39111589680761405,1.8023927361771557,1.139984451059907,BY,49.5891571,10.9812072,0.26760397420359217,-0.13483824988117535,-0.5039381369922525,-0.3847673113494602,-0.38921358060633565,-0.4627302481814589,-0.6400462834785579,17.2,-4.4,Overcast,-0.4525152088819718,0.5583744345667985,-0.12002388591390678,0,3
Germany,North Rhine-Westphalia,Essen,"582,600",DE,-0.34304364184817804,0.06957354182046917,1.00787104383267,1.4374748205146846,NW,51.4582235,7.0158171,-0.08806238456087681,-0.1419626170116218,-0.2565108162793247,-0.6137771369229124,-0.1703648651491763,-0.0011183134395996899,-0.2197921404302499,16.5,-3.2,Overcast,-0.52580130456539,1.3040870105875593,-0.435961003572731,0,5
Germany,Hesse,Frankfurt,"732,700",DE,1.3269461294465517,1.314615451247437,1.8316147069691497,1.3631022281509904,HE,50.1106444,8.6820917,-0.3509462149520056,-0.45721586253387647,-0.22737255229344525,-0.19230041437950782,-0.1039519933139081,-0.19813770721609938,-0.3433124132238804,16.0,-4.0,Overcast,-0.4525152088819718,0.0684796810293494,-0.20223969652985413,2,2
Germany,Baden-Württemberg,Freiburg im Breisgau,"226,400",DE,0.40974967474581925,0.48458751162945846,1.0955369562086519,0.8424940816051297,BW,47.9960901,7.8494005,-0.14991740347643637,-0.06359457857671076,-0.1772337376871111,-0.2482357560149206,-0.16461256916344222,-0.021895906996991003,-0.2593932225603576,18.7,-4.5,Overcast,-0.4525152088819718,0.7554918501913337,0.13688286083767187,0,1
Germany,Bavaria,Fürth,"124,200",DE,0.32033744174040196,0.374291006139682,1.1460830678488578,0.024395565604491843,BY,49.4885711,10.9587203,0.09750267218580254,-0.2725760144031399,-0.47386651520102036,-0.33510928260299033,-0.3617594406744353,-0.4482962561968996,-0.6158029617313181,17.4,-4.2,Overcast,-0.5013726060042506,0.15109506846022094,-0.09689533838091854,0,-1
Germany,North Rhine-Westphalia,Gelsenkirchen,"260,400",DE,-0.16998770699898325,0.050879218856100285,0.031699262781194,1.0656118586962129,NW,51.5110321,7.0960124,-0.01074361091642686,-0.28266886783793876,-0.24939396301350397,-0.594496818764013,-0.1788625751280978,0.012212443488814671,-0.2206697267378428,16.6,-3.8,Overcast,-0.5013726060042506,1.1700181801076366,-0.44871870557819354,0,2
Germany,Lower Saxony,Göttingen,"119,000",DE,0.04344794598169031,0.18547834419955628,0.4115848830771162,-0.27309480385028556,NI,51.5328328,9.9351811,0.3758502573058219,0.194070032641102,-0.5503143529457561,-0.7535594435749419,-0.5586448441860731,-0.2972449897597609,-0.508847130493495,17.1,-6.7,Overcast,-0.5502300031265295,0.5518521671380454,-0.46152184331057705,0,-3
Germany,North Rhine-Westphalia,Hagen,"189,000",DE,-0.06326988050864647,0.1649145889387505,0.6374628194692862,0.0987681579681862,NW,51.3582945,7.473296,0.2985314836613721,0.06226924072784293,-0.33526288110602476,-0.695270109606173,-0.2876332628582992,-0.058670408868479414,-0.2691563702323229,16.2,-2.3,Overcast,-0.52580130456539,1.5772975462142131,-0.4232518000522474,0,-2
Germany,Saxony-Anhalt,Halle,"237,000",DE,-0.5449422325055719,-0.16971379212345258,0.7962092013393077,1.139984451059907,ST,51.4824354,11.9712985,0.09750267218580254,-0.019660981272291073,-0.38901845720810413,-0.39653727301623126,-0.3567915486867568,-0.29356753957261195,-0.42536673298376887,17.5,-6.2,Overcast,-0.33037171607627475,-0.27140292164677976,-0.44871870557819354,0,7
Germany,Hamburg,Hamburg,"1,747,400",DE,0.9866027909098019,1.2959211282830683,1.0844799942873569,1.3631022281509904,HH,53.550341,10.000654,0.26760397420359217,0.027241102336481318,-0.6074241836608234,-0.9740500587991119,-0.5172021662888698,-0.27297381852457847,-0.5715945514863514,15.6,-4.8,Overcast,-0.6723734959322265,0.6591072315219837,-0.8409620277240742,2,2
Germany,North Rhine-Westphalia,Hamm,"179,400",DE,-0.0892282707360257,0.06770410952403229,-0.11756972315628895,-0.27309480385028556,NW,50.0165178,6.4184628,0.06657516272802293,0.005868000945142099,-0.5375098505535625,-0.8003030056229746,-0.500860416329404,-0.2577124002479107,-0.5106023031086793,15.2,-4.1,Overcast,-0.5746587016876687,1.164945305440829,-0.19037243364322395,0,-3
Germany,Lower Saxony,Hanover,"532,200",DE,0.3059161138363024,0.6528364183087785,0.48898361652618144,1.2143570434236015,NI,52.3744779,9.7385532,0.1593576911013626,-0.05765760596800556,-0.4424531915645922,-0.7207156457810006,-0.37993146662935917,-0.18480695028768482,-0.4194430254075197,17.2,-4.7,Overcast,-0.4769439074431112,0.4764837435168993,-0.6190327870786011,0,4
Germany,Baden-Württemberg,Heidelberg,"156,300",DE,0.9692971974248824,0.9575538826279913,1.3356309864996296,1.0656118586962129,BW,49.4093582,8.694724,-0.21177242239199612,-0.4073452926207515,-0.14643293011044548,-0.14869550877594712,-0.010215715546414664,-0.121738679578082,-0.251385247503577,16.7,-3.0,Overcast,-0.403657811759693,0.776508045239538,-0.08539024663519901,2,0
Germany,Baden-Württemberg,Heilbronn,"122,600",DE,0.9779499941673421,0.8042604343201665,0.3831526952795004,-0.19872221148659122,BW,49.142291,9.218655,-0.16538115820532626,-0.4679024132295462,-0.1913799419245001,-0.16719116282373075,-0.12565383726007695,-0.1420565918620792,-0.28122318196171825,18.8,-2.8,Overcast,-0.2082282232705776,0.4902529747553777,-0.05110581956352297,0,-5
Germany,North Rhine-Westphalia,Herne,"155,900",DE,0.17035563153776648,0.2845582559107114,-0.0820294884092692,0.9168666739688242,NW,51.5380394,7.219985,-0.04167112037420697,-0.27257601440313983,-0.3051620918833753,-0.6562610937963034,-0.2269726870087632,-0.029342743625967508,-0.2800165007887782,16.5,-4.8,Overcast,-0.5746587016876687,1.1461031995355422,-0.46152184331057705,0,1
Germany,Lower Saxony,Hildesheim,"101,700",DE,0.16170283479530673,0.2621250683534687,-0.1531099579033087,-0.19872221148659122,NI,52.1527188,9.9518083,0.1593576911013626,0.0034932119016595825,-0.4522242810893864,-0.6866388043838749,-0.42320442052202434,-0.21689270317055837,-0.41494539558110816,17.1,-6.1,Overcast,-0.5746587016876687,0.4040141054196437,-0.565720455451608,0,-3
Germany,Bavaria,Ingolstadt,"132,400",DE,0.352064363129421,0.3369023602109443,0.8720283687996165,-0.12434961912289687,BY,48.7630165,11.4250395,0.12843018164358266,-0.21379998557695656,-0.6153577250063277,-0.45695640957232053,-0.5066127123151356,-0.5791215466047198,-0.7510609513889958,16.6,-2.9,Overcast,-0.4769439074431112,0.20979547531899806,0.016440680159726252,0,-2
Germany,Thuringia,Jena,"109,500",DE,-0.36900203207555726,-0.296835188281161,1.0860595602761132,-0.049977026759202514,TH,50.9281717,11.5879359,0.40677776676360167,0.0361465612495394,-0.36982628733552264,-0.3972098422543324,-0.3869911026118491,-0.25477044009819144,-0.3734794425473688,17.3,-6.3,Overcast,-0.5502300031265295,0.01412745245640761,-0.34797773058533804,0,0
Germany,Baden-Württemberg,Karlsruhe,"307,800",DE,0.5655000161100946,0.7706106529843024,0.593234971784106,0.9168666739688242,BW,49.0068705,8.4034195,-0.2736274413075562,-0.5789238010123363,-0.06890589740327162,-0.025279053584379808,0.010701724401701166,-0.06234785905562821,-0.1690018328783419,18.3,-2.2,Overcast,-0.4525152088819718,0.5685201839004139,-0.02843979183891015,0,1
Germany,Hesse,Kassel,"198,000",DE,-0.2017146283880023,0.05648751574541095,0.3681468183863143,0.6937488968777411,HE,51.3157833,9.4978479,0.3758502573058219,0.13054442572795452,-0.5757191857102212,-0.7359605485112942,-0.5891058661105174,-0.3323646390470322,-0.5541525236229521,16.6,-6.8,Overcast,-0.5990874002488082,0.5482286852331825,-0.41059071939548064,0,2
Germany,Schleswig-Holstein,Kiel,"246,300",DE,0.23380947431580457,0.37242157384324515,0.3792037803076093,0.6937488968777411,SH,54.3227085,10.135555,0.3758502573058219,0.012992368075588385,-0.7241814116242618,-1.173130553277061,-0.79017475761178,-0.2658947269143168,-0.5952893817913459,14.7,-9.7,Overcast,-0.5502300031265295,0.667078891712682,-1.0022680176711833,0,0
Germany,Rhineland-Palatinate,Koblenz,"112,600",DE,0.10690178875972839,0.1948255056817407,0.95021688524306,-0.049977026759202514,RP,50.3533278,7.5943951,-0.18084491293421648,-0.32304028157713527,-0.2055261461618891,-0.37579972150811164,-0.19768827108140155,-0.03577828145347774,-0.19664580156750058,16.5,-2.5,Overcast,-0.6479447973710871,0.2750181496065282,-0.2501284181658266,0,-2
Germany,North Rhine-Westphalia,Krefeld,"225,100",DE,0.03191088365841065,0.2752110944285269,0.3333963666336728,0.0987681579681862,NW,51.3331205,6.5623343,-0.1963086676631062,-0.41268856796858633,-0.2895575160751223,-0.679576827383813,-0.20174102507134875,0.005041415623874241,-0.2607096020217456,16.6,-3.3,Overcast,-0.6235160988099476,0.6641801061887914,-0.4232518000522474,0,-1
Germany,Saxony,Leipzig,"560,500",DE,0.20496681850760542,0.3948547614004878,0.5648027839864902,1.139984451059907,SN,51.3406321,12.3747329,0.2985314836613721,0.029615891379963472,-0.38554753286944593,-0.38532778571454446,-0.35430760269291817,-0.30322084631387775,-0.41384841269661876,17.3,-5.5,Overcast,-0.3059430175151353,-0.06848793497446391,-0.4232518000522474,0,5
Germany,North Rhine-Westphalia,Leverkusen,"163,500",DE,1.312524801542452,1.0435477682640881,1.478581708482087,0.39625852742296364,NW,51.0324743,6.9881194,-0.22723617712088634,-0.3539125391424031,-0.2140138687043231,-0.5373284335254126,-0.12421576326364471,0.01064952715927646,-0.1875408436262306,16.6,-2.0,Overcast,-0.4525152088819718,0.9286942852437751,-0.3604082664630335,2,-4
Germany,Schleswig-Holstein,Lübeck,"216,300",DE,0.42993953381155864,0.4939346731116429,0.7196002508846208,-0.12434961912289687,SH,53.866444,10.684738,0.313995238390262,-0.09446683614197887,-0.7367817419965342,-1.1207822475781855,-0.7615440116827964,-0.3250097386727344,-0.6473960688046446,15.5,-9.9,Overcast,-0.6723734959322265,0.4228562113249299,-0.9133517592324407,0,-3
Germany,Rhineland-Palatinate,Ludwigshafen,"164,700",DE,0.9289174792934036,0.7687412206878655,1.0900084752480044,-0.049977026759202514,RP,49.4704113,8.4381568,-0.3664099696808957,-0.5498326352296803,-0.11566128996519828,-0.07146214126732822,0.01893796638127191,-0.12330159590761999,-0.23383352135172866,17.1,-2.9,Overcast,-0.4525152088819718,-0.03370250868778117,-0.09689533838091854,0,-3
Germany,Saxony-Anhalt,Magdeburg,"235,700",DE,-0.5160995766973728,-0.12671684930540414,0.5008303614418547,-0.27309480385028556,ST,52.1314783,11.6400789,0.020183898541353086,-0.2464533349248361,-0.39240187925251047,-0.4491097684611394,-0.29835345083170856,-0.29577400968490136,-0.43304561317520285,17.5,-6.2,Overcast,-0.5746587016876687,-0.3308280248865293,-0.565720455451608,0,0
